name,slug,url,logo_url,location,countries,categories,tags,services,rating,review_count,pricing
Eagle Media ApS,eaglemedia,https://www.shopify.com/partners/directory/partner/eaglemedia,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDb5sYSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--6c8c2aa25c822335c701cae697ddfdef97dae0f9/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/eaglemedia-icon.jpg,,,Custom apps and integrations,,,5.0,,Contact for pricing
Adil Bhat,adilbhatofficial,https://www.shopify.com/partners/directory/partner/adilbhatofficial,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDQfEYSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--f0048511658c8e09568f7f258809472ada8acd08/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/Profile%20picture.jpg,,,Custom apps and integrations,,,4.8,,
IKO Agency,agence-iko2,https://www.shopify.com/partners/directory/partner/agence-iko2,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDfykaSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--80d4da14044ce9ae164c2f2fd06547cd50a27209/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Copie%20de%20Partenaire%20de%20croissance%20omnicanale%20(1080%20x%201080%20px).png,,,Custom apps and integrations,,,,,Contact for pricing
AITI Commerce,nbjm-agency,https://www.shopify.com/partners/directory/partner/nbjm-agency,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDPwAaSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--ba8e5276c112b9bcf9763768c15b59ce1226edd0/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/nbjm.png,,,Custom apps and integrations,,,,,Contact for pricing
METARD,metard,https://www.shopify.com/partners/directory/partner/metard,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkCmvxJIghwdXIGOwBUSSIMYmxvYl9pZAY7AEY=--11ad10e2bee63c6a1b6c474b92546cdc61b1022b/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/LOGO%20METARD%20240.png,,,Custom apps and integrations,,,4.9,,Starting from $500
Udundi,udundi,https://www.shopify.com/partners/directory/partner/udundi,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDj2UFSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--fdec0e779dab666d981b80244fa92d6fc005e00c/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/udundilogo.png,,,Custom apps and integrations,,,5.0,,Starting from $8000
Ecomvault,c-r-s-e-commerce,https://www.shopify.com/partners/directory/partner/c-r-s-e-commerce,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDfQYaSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--a5075fcf7c920b9a79d371603162eb625f69673f/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/NEW%20ECOM%20VAULT.png,,,Custom apps and integrations,,,,,Contact for pricing
LassoART Designs,lassoartdesings,https://www.shopify.com/partners/directory/partner/lassoartdesings,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkCXudJIghwdXIGOwBUSSIMYmxvYl9pZAY7AEY=--68686654909dcb28b55ba1490d89329f22af6c3b/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/240.jpg,,,Custom apps and integrations,,,4.6,,Starting from $5
Holly Palm,hollypalm,https://www.shopify.com/partners/directory/partner/hollypalm,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDyjIXSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--9a056d1f3832a5d5b118b9d7a9da0926d3f05509/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/hollypalm-avatar.jpg,,,Custom apps and integrations,,,5.0,,Contact for pricing
AETHERO s.r.o.,aethero1,https://www.shopify.com/partners/directory/partner/aethero1,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDZvwZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--09acecd4a68fc353552925393dcaed968134ed12/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/AE%20-LOGO_CROUND_dark-bl-bgr.png,,,Custom apps and integrations,,,,,Contact for pricing
Latori GmbH,latori,https://www.shopify.com/partners/directory/partner/latori,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDpy4WSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--4444001dd1ce4c3f71ea7e1659b476d65741ab52/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Logo-2000x2000_latori%20(2).png,,,Custom apps and integrations,,,5.0,,Contact for pricing
Moving Primates GmbH,movingprimates,https://www.shopify.com/partners/directory/partner/movingprimates,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDsngZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--03e594b5f123667f02d7d30619c51b49700650f8/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/image_upscayl_4x_upscayl-standard-4x.png,,,Custom apps and integrations,,,5.0,,Starting from $5000
Vedart Solutions,vedartsolution,https://www.shopify.com/partners/directory/partner/vedartsolution,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDlP4YSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--e63dfd96d207f8dcb9ed4d734d62d2677d502a40/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/vedarts.png,,,Custom apps and integrations,,,4.9,,Starting from $500
Nulls.Net,nulls-net,https://www.shopify.com/partners/directory/partner/nulls-net,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkCpuNJIghwdXIGOwBUSSIMYmxvYl9pZAY7AEY=--9abb7af934ac0662a02b26d6b11402a21fa9445a/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/favicon.jpg,,,Custom apps and integrations,,,5.0,,Starting from $1000
ThinkLab,fishead-pty-ltd,https://www.shopify.com/partners/directory/partner/fishead-pty-ltd,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDMWwZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--f0b955b61ee1ff510ea50ddca2540a44a0980313/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/ThinkLab_Logo_White_Black-Circle_240x240.png,,,Custom apps and integrations,,,,,Contact for pricing
Online Business Support Ltd,online-business-support,https://www.shopify.com/partners/directory/partner/online-business-support,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDaJMYSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--ce318ea5285ad7760df9087cb59d079734a04918/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIglqcGVnBjsAVDoUcmVzaXplX3RvX2xpbWl0WwdpAcgwOgpzYXZlcnsGOgxxdWFsaXR5aVdJIghwdXIGOwBUSSIOdmFyaWF0aW9uBjsARg==--000fd7dc096ddf9e039f9436ac32cdcc1323e725/WhatsApp%20Image%202025-01-18%20at%2015.18.00.jpeg,,,Custom apps and integrations,,,5.0,,
Bosidev,bosi-dev,https://www.shopify.com/partners/directory/partner/bosi-dev,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDxh0aSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--02282bbc15e337a2b1c4358e3366dc55e36372ea/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Gemini_Generated_Image_8hfp3g8hfp3g8hfp.png,,,Custom apps and integrations,,,5.0,,Contact for pricing
Rotate°,rotate,https://www.shopify.com/partners/directory/partner/rotate,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDHT8WSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--d3925a0848c2e900feb009eba900f0fd91ee501b/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/icon.jpg,,,Custom apps and integrations,,,5.0,,Contact for pricing
M A Q Computer Services LLC,m-a-q-computer-services-llc,https://www.shopify.com/partners/directory/partner/m-a-q-computer-services-llc,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDPVMXSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--b21b9271d9e5063548c7158a560248a015131f91/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/maq240.png,,,Custom apps and integrations,,,5.0,,Contact for pricing
isuun,konstantin-mappes,https://www.shopify.com/partners/directory/partner/konstantin-mappes,"https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDdgYaSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--903b19dcf3555070e8177c71d74566add11134a9/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/Firefly%20die%20buchstaben%20-isuun-%20geschrieben%20AUS%20plastik%20folie,%20isoliert%20vor%20wei%C3%9Fem%20hintergrund,%20kein%20%20(2).jpg",,,Custom apps and integrations,,,,,Contact for pricing
WeDev Techonologies,look-around-apps,https://www.shopify.com/partners/directory/partner/look-around-apps,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDu%2FwZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--90bebbb4d20d64ba50b7e49f0107ac64d6e7a379/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/WEDEV_LOGO_PNG-03%20(1)%20(3).png,,,Custom apps and integrations,,,5.0,,Contact for pricing
Digital Hub,digital-hub,https://www.shopify.com/partners/directory/partner/digital-hub,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDN6YKSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--0eff6d1ee6359d0b1365b1bcd3e910f2eeecec84/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/shopify-expert-listing-dh-logo.png,,,Custom apps and integrations,,,5.0,,Contact for pricing
Lantern Digital,lantern-digital,https://www.shopify.com/partners/directory/partner/lantern-digital,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDU8oZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--fd5e0f2852dfea002732a51d1bcb48cf3f9b696a/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/logo%20(1).jpg,,,Custom apps and integrations,,,,,Contact for pricing
Woolman,woolman,https://www.shopify.com/partners/directory/partner/woolman,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDHjIXSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--bd5f761accba081adea04ddff07a3e6a48c0105a/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/woolman-avatar.jpg,,,Custom apps and integrations,,,,,Contact for pricing
Overdose.,overdosedigital,https://www.shopify.com/partners/directory/partner/overdosedigital,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDuncYSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--f3543f486f57634ea66e69100b8aee4cd70f051d/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Group%201169%20(1).png,,,Custom apps and integrations,,,4.9,,Starting from $1500
EcomExperts,andrewdurot,https://www.shopify.com/partners/directory/partner/andrewdurot,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDDncISSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--e04e5a7d8d23f14b79e9bd4268c843510b20b890/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Untitled%20design%20(7).png,,,Custom apps and integrations,,,5.0,,Contact for pricing
Staylime,staylime,https://www.shopify.com/partners/directory/partner/staylime,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDQqAZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--ca6727bfc461bbe8b5b595fd5d3625d0edc1277d/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/staylime.png,,,Custom apps and integrations,,,5.0,,Contact for pricing
Moxie Digital,moxiedigital,https://www.shopify.com/partners/directory/partner/moxiedigital,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkD1fUPSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--4c08b054efa84df3efd4a7b00e4a659a8b246788/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/logo%20Moxie%20PLUS.png,,,Custom apps and integrations,,,4.9,,Contact for pricing
ICT Sviluppo Srl,ictsviluppo,https://www.shopify.com/partners/directory/partner/ictsviluppo,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDRsMSSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--89cee26a5ef1e8f02e02031131283fad0abaadcb/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/logo%20ict%20sviluppo.png,,,Custom apps and integrations,,,4.9,,Starting from $9000
DotCollective,dotdev,https://www.shopify.com/partners/directory/partner/dotdev,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkD4OUWSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--32991e4bec9191a204f6de863196b2851dc15b79/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/dotcollective-social-large.png,,,Custom apps and integrations,,,,,Contact for pricing
Swanky,swankyapple,https://www.shopify.com/partners/directory/partner/swankyapple,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDY+MHSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--39b5bc617e14d77795c3f0f7b9beef4cfa7b85b9/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/swanky-square.jpg,,,Custom apps and integrations,,,5.0,,Starting from $10000
Orius Digital,oriusdigital,https://www.shopify.com/partners/directory/partner/oriusdigital,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDb3wYSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--7cb0dabe2018ab2a14fcd163f428b2abf714fe6a/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIglqcGVnBjsAVDoUcmVzaXplX3RvX2xpbWl0WwdpAcgwOgpzYXZlcnsGOgxxdWFsaXR5aVdJIghwdXIGOwBUSSIOdmFyaWF0aW9uBjsARg==--000fd7dc096ddf9e039f9436ac32cdcc1323e725/Orius%20Icon.jpeg,,,Custom apps and integrations,,,5.0,,Contact for pricing
"EcomMinds – Trusted by 100+ Brands - Hydrogen & Headless - ERP, Custom Middleware, Automations",ecomminds-digital,https://www.shopify.com/partners/directory/partner/ecomminds-digital,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDVKAYSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--826a4f0a195079b519c822c3ebcb782b9c80ce41/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Blue%20and%20Black%20Modern%20Digital%20Technology%20Logo.png,,,Custom apps and integrations,,,5.0,,Contact for pricing
Aquila Development,aquila-creative,https://www.shopify.com/partners/directory/partner/aquila-creative,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDuwEaSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--a90faced222213efd72a9823fe7cf6bb5c353478/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/aquila.png,,,Custom apps and integrations,,,,,Contact for pricing
TechMac Digital Solutions,techmac-digital-solutions,https://www.shopify.com/partners/directory/partner/techmac-digital-solutions,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDARwZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--27f9c15d26eeb01ab5e00db97010243dbd2b7b55/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Untitled%20design%20(7).png,,,Custom apps and integrations,,,5.0,,Contact for pricing
